index, id_usuario, horas_ouvidas_rock,horas_ouvidas_samba,horas_ouvidas_pop,horas_ouvidas_rap
359, 513f7388-e1a2-4700-b2a4-4027090c7765, 19,13,10,21
360, b06704e5-a776-452e-9e56-ccef66a2d326, 27,6,25,20
361, 84fb61b0-3507-498b-a577-d069154c16e5, 5,9,13,37
362, bd5683ab-6d2b-48a3-a07d-bc2510d63901, 6,23,36,12
363, 64d89632-d1c1-43f3-abf1-6f92e686ae2a, 34,8,5,4
364, 24297788-2448-44ef-abe9-f89ce4592b9a, 23,35,12,4
365, 516b2dae-44a1-4c9a-b6fc-9bddbf5ac50f, 20,25,7,4
366, faecf447-98ba-4469-bea0-d65a7b95719f, 14,38,15,8
367, e51b084f-918d-4830-ac60-183e6b777a74, 17,30,38,18
368, 14a009a7-3ece-4d7a-ae73-31281aefa04d, 9,25,12,23
369, 970188cd-d71f-45a2-9e9e-15281d78a00b, 37,8,39,34
370, 8d4b9f1a-07c0-4f74-9b57-3843b20c900d, 9,8,16,0
371, f58b1f43-8996-4bad-a104-15e039bf5a2b, 21,19,36,5
372, e612cadf-a85d-4947-be04-b390c7bda604, 3,39,6,15
373, ce862b5d-a6cc-45be-acea-c0f4a65a8fe8, 35,26,17,6
374, 244f5e83-62a8-47f0-a7d1-d4d5a5c89f96, 2,17,17,28
375, b496eec7-3e23-429c-a417-c538dec065d8, 23,16,23,9
376, e0739740-d8a0-48d4-ba40-c56b090f85c2, 15,7,20,14
377, 6f3fd8fc-7d5d-4444-bc2f-50ee6c6a5671, 4,5,31,30
378, 8c5f7d62-8e7a-4340-9703-3de4e18913d4, 9,33,17,17
379, 45ab611f-d521-4d73-adbd-a40cc2acf604, 34,3,34,5
380, 4f915a03-7ee4-4097-9061-b8efb11222fd, 15,27,15,20
381, 48b3f214-8a56-460f-baa3-e6ea8e1f3a4f, 27,23,10,11
382, 87ff5c43-7540-4773-a2b8-0fad2af5f79b, 12,32,11,5
383, 81d0f980-051d-4ace-a577-d73b70862cb4, 17,23,34,10
384, 993a2dc0-eb68-488b-a268-85f16d854bfc, 14,12,28,4
385, ddf92562-d5cf-4d8c-b340-1b6f921a1905, 20,38,13,16
386, 767ea8ea-4a5e-418b-ac17-26a333d1b0da, 34,18,32,24
387, 0d7609f4-189e-4820-8322-fba89986f82e, 14,6,10,17
388, bdb03b7a-a1af-4401-a4bd-4601b47ddf8b, 2,31,0,3
389, 0922ef95-300b-44a8-8e1e-c2caf6cbfafe, 37,36,1,25
390, b883f2ae-fb98-4678-aae5-70fb2b38e687, 1,34,4,6
391, 5bfe21d1-9a4e-45ba-8096-9f82d9d5a7b7, 29,18,37,10
392, 4dc95d1a-58e3-41c4-b0e1-36d70f9790ad, 35,10,20,26
393, 3c6c9187-baf8-451a-8da6-b4b520b0a9d0, 1,1,32,19
394, 3ac332df-152e-4f06-bd92-512a2bedc800, 38,12,37,23
395, a33c8138-220d-4e1b-a379-623e5e3a6920, 31,2,24,22
396, 64fca660-628f-46e8-b003-15376974f419, 20,30,25,38
397, d3c0021e-5707-4a9e-bfeb-a966d4f6b6a8, 38,35,20,23
398, 0c90cc79-a7fa-450c-a9ab-86c3daede5b7, 36,28,34,19
399, ac5889e3-4f19-45c0-a174-86abff3f7d25, 37,24,1,10
400, 377b197f-c5bb-4811-a034-33974784886e, 26,20,21,33
401, 1e43d8b4-60a9-49bc-9e17-2cd1ccebaab8, 1,28,28,12
402, c2e3b216-c8e6-4ee6-9e26-c3e589eefadf, 22,13,16,29
403, 7d5daba6-99f7-4eab-a9c9-1f6ac91235ec, 0,20,19,13
404, 89e1b3b0-9f4e-48d9-9f4c-110f8c3a35b4, 3,36,35,27
405, 6afb6ea7-d53e-4c23-b487-1b94b0202f5a, 29,33,20,27
406, 7ce28e72-9d82-4164-8f25-9aa921e2ee4e, 36,12,37,4
407, f452adab-db8c-448a-a7b1-73b144390bd5, 29,34,39,21
408, d6b9c973-573e-4c6b-94be-59f1c2ee6603, 32,8,14,35
409, d0b9bc27-d786-4ead-b210-a7b48706fc90, 7,37,7,11
410, f3ce36ce-ce28-4f0a-98d8-8902ca5a380e, 3,13,25,21
411, 820e8559-f7a9-4d1c-a92e-cddfcc1ef618, 9,4,32,0
412, e70abf7d-d863-4f6b-a413-27d4ed56e870, 23,25,29,10
413, 3bcbf2bc-dd43-421c-9c59-6e6bffadf39d, 31,13,25,30
414, 9dca8c20-96c6-4156-9c5b-9b90d628a61d, 30,15,4,2
415, 5566efa7-55e8-4916-807d-20a6b40294dc, 2,31,37,23
416, b55077c7-d90a-4a3b-af75-b434644355de, 19,26,19,32
417, af29d369-471a-44cd-82d1-5c78536b203f, 19,20,35,27
418, e4f5e973-db60-49e1-a1d1-a71b94cf7de5, 11,0,37,37
419, 1bec9d9d-0cec-40b4-8dc3-01e1294ec3c7, 4,25,20,3
420, 4bee197e-a1f0-4201-83ae-bd0be17465f0, 28,14,36,26
421, 9043cdd0-b821-4d3f-b2be-6902b4d27bfd, 2,34,28,22
422, 3aed19b6-3e7e-4983-b742-886ce67b58f0, 26,26,33,35
423, 4e25f2ce-469f-4be8-a79f-a4386779dd11, 5,17,13,31
424, e4c58f09-e467-40c1-8326-913a2255bc9d, 11,8,27,28
425, 94242a91-d343-47e8-b4f3-4f45e81841d7, 8,0,17,3
426, 656ee3ce-07b4-4c29-8278-51870800b827, 38,23,24,5
427, 5d1034cf-653b-449e-a406-be1566f72a90, 8,26,19,8
428, 6d93ee15-3605-4b60-8c6a-59ed339e9830, 19,24,28,10
429, 7097bdaf-7a9d-4865-b793-b312e80a9451, 5,23,30,13
430, e9ec0ebf-f6d0-4fce-bfce-9687188b76e0, 1,26,13,1
431, 10122f93-4040-4fe6-8286-dc409bb78a24, 37,33,18,30
432, 76bdc253-ad3f-4a96-b45e-c37612971c4d, 12,4,18,27
433, 2c4f3734-a7ca-4aec-8ce8-84ad9daab787, 29,35,2,17
434, 153b1dda-2186-4302-b1ec-e726b46fc00d, 31,26,35,4
435, 1fe7d928-6f1f-4bce-a963-6993a8ff9736, 36,13,39,4
436, b56fb205-1e3e-4900-8a10-ded2113db88e, 27,19,17,7
437, 27f0bbfb-bfc9-4130-8435-e70c71488cf1, 24,39,21,34
438, 07b9ab5f-ef6a-44c4-803d-23aeb6907c99, 22,12,15,13
439, 8c97b1f8-ae7e-4c6f-b4ec-20873c3c8367, 19,32,29,4
440, a4675a8d-6668-4364-91b2-10ef3f6d7ef5, 31,10,35,27
441, 2901d3ca-cd3c-406e-aa71-ce655d68a061, 11,15,38,36
442, 51fe7ae6-81ac-4345-afb6-1692de8551fa, 27,19,33,21
443, 6ca4e331-97ce-426a-a5f1-9988c0aebcef, 24,30,1,10
444, 28b709b2-533e-4b8d-bf53-f83abfb9cccd, 11,24,22,3
445, 2d815d57-56d5-43d4-9f9a-b61590b05394, 26,4,37,35
446, 8ebc12e5-b818-4bb4-9608-3220e3bd9d79, 20,25,8,0
447, bcf91bd1-bfab-4157-8f1f-137d71d92ed9, 9,3,5,24
448, 74b96f4c-ba40-4678-aa7f-46a8774889b7, 13,10,16,38
449, a49019e5-8516-4a87-8f33-99711251c688, 20,37,29,14
450, ebf7a4d2-759a-4b21-ad09-26fa48b10e0d, 23,35,22,35
451, 13dc35c2-6416-4849-ab19-0b3304fea42f, 28,0,17,37
452, a05c4583-1cb2-468c-9421-f6a7afc10830, 4,18,29,20
453, f8886a50-a9ae-4693-8af4-3da99404280a, 8,31,5,2
454, a317385a-c68f-4de6-9255-8222bf550b70, 29,1,8,22
455, ebba105d-6151-4cf5-b326-c9ccc6d3ce61, 25,39,9,19
456, c0424953-e62b-4a3a-9a68-3b8734591ec9, 8,35,2,19
457, 66c42f0c-0582-413a-afc6-407b431a26c1, 33,29,3,2
458, 01e6022f-de6a-4f26-85a9-780a924eef7e, 36,15,32,4
459, 27214053-06d3-4719-9caa-258f1bb2c370, 25,39,13,15
460, bcac6378-e556-4c60-8da9-ce65d159945c, 31,5,4,22
461, 5b4b9960-e9c2-4b19-b451-beac836b6249, 5,23,21,16
462, 9757ada6-509c-4996-93cd-de37e6dab971, 17,31,6,34
463, d4b488b2-1310-4000-b77e-6a7591c82c13, 15,6,1,13
464, f65caea8-c9f0-49e4-b04f-ff6936169908, 31,38,12,20
465, 94e4e3ec-fa29-491e-aed1-9da5128f689e, 8,9,31,34
466, c8c9fae0-8702-409d-ad10-69e3fc8a4f9d, 36,17,13,24
467, b9b17782-5b65-4f13-8856-b102009a9acc, 0,7,8,0
468, 2df06296-6280-42ab-9a79-f876062899ad, 38,30,1,36
469, debbed1f-c25d-4b7f-81db-d95ac77c2a00, 31,21,39,4
470, 3095eb97-81b1-4d23-8e31-564de5171aec, 22,34,8,8
471, 44379a79-ac6c-43f1-8d58-c4f77093eec5, 23,20,9,3
472, 7d67f7d7-4b27-4052-909a-c5c141775523, 33,15,4,35
473, 57d01a7a-df96-4321-8b96-0d55143186f0, 12,26,29,5
474, d0a56795-c681-47b6-be5d-7c7a9b3896b5, 25,2,11,3
475, 7d18c8cf-6a5b-4cb5-86c1-8569b9e82be7, 17,28,26,36
476, b31fc264-965e-4fb5-9cbc-bc8ea92b3efe, 32,28,5,1
477, e7bf58d7-14b9-4c10-bd69-a6774057a493, 16,33,21,8
478, 972d4a7a-951a-4362-a02e-17459c4597d6, 14,15,12,31
479, 12d7b1f1-f206-4af1-a878-c3eb5858d3b2, 32,0,34,20
480, 8a03d12f-7bf7-46d9-838d-d3799af883ac, 6,8,1,20
481, cddd3cbe-9272-4e2c-a6be-2e055d5e0a5a, 9,26,23,25
482, 319dda20-52e6-4860-9f3d-bced3ee9ff55, 26,30,4,31
483, 037a136b-80f4-46fd-80f9-8a9da7323655, 36,25,27,14
484, 34ca78ee-e396-43f0-8626-e59ec241be57, 12,12,19,34
485, a946d725-9263-49aa-89ae-4feede752373, 24,16,16,39
486, 78c3cdc4-de54-4e90-83a2-2d3bc95328e1, 25,36,3,13
487, 77e400bf-081d-41ee-aed6-a33a85c77230, 5,35,7,33
488, 2e6fa882-8053-4388-81a7-d749179fc400, 37,10,10,13
489, a8f60d20-7112-484d-9206-21434a32af24, 22,9,21,11
490, 1e076481-9e18-49e4-adaa-1d2a2d24fb19, 5,11,38,22
491, f2ca8ea6-6b76-48e0-a029-2d178f5c66be, 24,16,24,37
492, 23c61917-3582-4a49-9a38-311bfc12b8b0, 4,30,37,14
493, 08789a12-5204-471a-b15d-b492c13cab38, 5,23,36,8
494, 40f5e85b-1279-43d8-a792-c64c8590c661, 2,35,38,9
495, e5d7ea4b-10a8-47f5-9aea-d0c9ef1ba264, 24,14,13,19
496, e847dcb2-08a9-4171-88e5-9b6667de1117, 1,20,8,2
497, b2ae1c47-ce68-4807-8011-d469cd29227f, 20,20,10,23
498, b19d97a4-a262-4e33-9c3c-5d908dde8fc4, 33,30,17,28
499, 63882810-8d3e-48f3-b2da-d0c318264f8c, 27,38,32,3
500, 21e898b6-ab65-4385-84d4-e73a2c4b4fb5, 20,33,38,35
501, 3b89e6de-dac5-40fa-a678-d3a4fc99b2b3, 24,14,24,13
502, 1d925a71-a25c-420e-a4bd-37fda5b63100, 30,39,34,37
503, fbbf4201-2bfa-40a9-8025-df2c3fac6310, 25,8,30,0
504, e8826cc1-2ef0-4d69-a476-64d6f1bf27e4, 4,30,12,1
505, 73e94d90-e135-43fc-a496-d53fff3f1629, 4,9,5,16
506, 1086c1e0-b066-4707-8061-ec03899c4c05, 24,20,25,36
507, d82efa7b-40da-4ab5-af24-190bc9f48e13, 12,20,16,2
508, 3dbf5fad-609b-414b-ba57-82598861997d, 24,10,38,27
509, e0661340-ad86-403c-bed2-3b455bc95ebf, 4,29,5,8
510, 8fc5dcf5-e25d-4305-a664-76d8824df9cc, 16,17,39,32
511, 7ccca97b-4094-4a96-b080-7a88a8159f2e, 27,2,8,0
512, b293850d-7fec-4188-9d74-d72362fc9f4b, 31,0,14,20
513, fc2ac3e2-c9a5-450f-bcc9-d95370d8b972, 33,39,38,19
514, ca015b37-b9d9-401d-8563-0d6a4986483c, 7,0,39,32
515, 78d9373b-0d8c-44e1-bce1-b1ab3d10320c, 5,7,38,19
516, a369c619-6bc1-455a-b08a-5c2a808ad02b, 10,34,8,1
517, 435b06dd-54bc-48a1-8661-8c6eb68d7fed, 9,0,23,34
518, bbe7206e-44b3-4e40-909b-5f19e882173f, 38,25,36,13
519, f9bc58b7-ba9f-4a4d-b572-3fc6a97e7cf5, 4,16,35,13
520, f6c0fe73-ede3-437d-a6d7-9c21babd85b9, 16,1,25,18
521, 13325e16-30f3-4a23-86bb-9c3e1a553fd7, 32,21,3,17
522, dfc60336-95bf-4c81-b567-6f648b5e8f5d, 4,32,1,4
523, 4eb2271b-368d-45ab-a87f-df1431731cd3, 30,3,19,25
524, 7f6d6db2-7760-4de9-a0cb-6c1736f86c0b, 27,32,25,23
525, 9b025d1c-7999-474b-a352-7006f323c965, 39,0,21,29
526, 28c0cc8f-15fc-4233-b128-fd8c145e1cb7, 39,17,31,13
527, 279cec69-8ed5-4415-97bc-34dcfa09f1e0, 5,38,28,12
528, 17be0976-d9c2-4dc6-8823-dff4cd9f11ae, 26,23,0,13
529, 68f086f4-c30f-47a4-875f-93a50bc4fb40, 12,34,29,12
530, 0fd12eee-ad7b-4fe6-8a12-fb9d24ceed87, 17,13,11,29
531, 42766109-f0cc-4f83-b6ed-a06a10961556, 37,11,0,10
532, d9185b5e-6be6-4faa-9ee9-cc1bfcf13b7c, 23,10,18,2
533, be53da83-593c-441c-934c-8d00c0b5bf93, 17,9,16,38
534, 00b9b531-4868-48e5-b051-e063385b5d2b, 19,34,15,13
535, 251a4e49-a7ea-46e9-9d3e-120cbb0a664e, 0,28,15,4
536, b93a7a31-627e-4136-9250-07c70ae28110, 34,28,12,23
537, a98a56f2-9474-4f5f-84d8-53f80e413b69, 6,26,31,36
538, df253969-1a3a-42df-9142-a0e22ac7ffa9, 14,23,0,1
539, 5c093f88-d772-455f-931c-3c5fee9abdc1, 25,36,28,12
540, db598b56-6b94-412d-b633-250c6cc9317a, 7,18,31,8
541, 6c07dca9-c768-4eac-9fe2-e836d67d490f, 24,30,10,38
542, 301b33cc-2396-4e33-8452-8f7005086c30, 36,7,5,35
543, 4a93de2e-e02a-419c-9824-7b07c44154d8, 30,13,10,37
544, b21b0f4b-d034-4648-9f04-0f5489efb80b, 13,31,16,25
545, 352c3af0-86df-4500-8797-ef07ec86d0f4, 26,20,13,30
546, 688f3a1c-890f-4374-ae73-1f3e69e6f0fd, 23,2,23,11
547, b18a88c0-5cb1-4a25-9a4c-fe5072f2bc0b, 20,6,1,13
548, 7c7fc58c-6ca8-4e7c-918c-3919d7426805, 35,14,6,27
549, c4c8bdd3-11ba-4434-9cdc-766bcfe546bb, 22,1,10,34
550, 23086886-7623-4c24-9822-ce9b4f42b067, 31,2,37,36
551, 33457b57-d739-4134-b45b-3d773f15d6aa, 9,12,29,38
552, cf4ef5f1-aa15-449b-9646-6ad82e7a99b0, 35,20,4,1
553, 5539e24e-0b35-4161-80b2-afd994e4a1db, 27,28,28,4
554, b587f68c-2765-4885-bc2f-f8f4da7e8aeb, 19,6,36,9
555, 59656997-9ac0-4223-a107-a2e607e8ea53, 39,35,7,35
556, 3d04eea6-aa8b-487f-8a89-506829a93b7f, 2,13,38,21
557, 3995da10-9e3e-4c66-9442-038bddd28dbd, 3,16,38,5
558, d4acea08-d034-421d-8d1e-073f0226f84a, 24,16,10,24
559, d95accd6-1058-40cc-84c3-283b5c8918d8, 34,13,37,23
560, 6e862a39-174a-41b9-b381-bfd6be557779, 36,8,36,6
561, 2b975c82-2f96-48b0-ac5d-98bfd67d7f35, 16,5,34,8
562, 06cbc23f-179e-4612-85cc-1a426d04eaea, 14,4,34,31
563, 271d4c0f-0e16-4dc5-99da-cff3dd2c1109, 27,19,26,16
564, 2b01bf52-f4b2-4777-8034-d1fefe73f971, 28,2,36,18
565, 091ab666-fd2d-4882-af70-2c08f4fa35e1, 16,6,32,18
566, 49b6bb48-e677-450c-b44a-862dc735f2ea, 19,20,39,1
567, 59525654-68e8-4580-8d74-81e7eed6d7ea, 36,16,29,23
568, b4bc6f56-59f9-457d-9823-bee4b12d6388, 11,7,23,31
569, f20442c6-0d13-4b38-93d7-f1031662cb31, 10,21,10,34
570, ec4d7421-e74b-4cc0-853b-d8656360331a, 18,30,22,5
571, 1901401a-6902-4167-b743-5174cf1e43f4, 24,18,37,17
572, f43a0a38-69ae-46ff-8898-08487aa6afa7, 14,23,1,0
573, 97861458-0574-4148-9994-f30bfdc566f3, 16,30,15,17
574, 64e1fd58-410b-4284-a72a-c137e20fc4f1, 3,37,24,24
575, f5ad757e-5250-465e-bb60-d1023ae52d30, 8,10,25,18
576, 18a2c6ed-458e-48ee-86cb-44cbf8041aa2, 31,21,27,7
577, f45c2151-7811-4210-8743-74f21126a574, 13,39,5,30
578, ac3c38ba-9369-4f96-9442-59c011933d7e, 14,24,10,25
579, e5ad7954-eed7-43a9-8f57-c6131334d581, 37,12,17,36
580, 3bcbcc3c-1407-4434-a31b-93161f6418c3, 27,3,4,39
581, af8dceee-458d-41e2-ba12-2aac70fa7d29, 4,16,6,5
582, 11bf5504-16fc-430d-8798-a7f336907eeb, 4,8,22,13
583, 7ac21689-76d7-4289-8a1b-8a387c422b59, 12,0,29,21
584, 22a0cdcb-1435-4e90-9b21-37772b834689, 8,31,23,27
585, 57583ace-347c-4f78-b5ed-4b80a0171645, 14,17,1,12
586, bae1892d-42ee-4233-b8ef-701a0d7ae310, 24,9,27,9
587, 1a1bc6a3-2721-4f67-ba6e-ed5830ee8615, 27,25,27,33
588, c78235f7-01fa-4415-a2ad-dfa58d97a984, 23,21,8,19
589, 1c22110e-1200-4f98-90f9-9c80d6e72b6e, 13,4,27,26
590, 1fa5d554-84fc-496b-8cf3-1c9a08a7f3fb, 38,19,15,20
591, 41edf111-eb7a-42eb-9c92-a2b5288032a9, 34,25,21,21
592, 1ca5eb2b-ad8c-4d92-9991-e3a9957708d1, 19,12,13,33
593, 532f3a05-ed98-4e54-bbf6-7d40e36096df, 14,26,5,8
594, d7d83761-5b02-4f84-bbc9-c5bed2fb9a48, 30,20,25,1
595, f5f0c16d-81b5-4ffa-9a84-9045124f12a2, 32,6,33,4
596, fbf9c7ea-101f-4cea-ad73-ec41ce4de186, 3,9,17,13
597, 79bf78b7-4a85-4ceb-b935-2541309e8e64, 17,22,14,18
598, 31aae749-4643-4422-baf3-ec09fb7342f8, 19,37,39,10
599, f1673500-68aa-4941-8827-c907b0f1930c, 20,34,3,36
600, 78aa2a13-c0ce-4c08-a1c3-28eafa99dcdb, 20,21,39,5
601, bb1c653c-f0af-4e37-beb4-b41ef0ca4377, 26,7,0,10
602, b7c4b147-02cc-4b72-8380-0329b0b71831, 21,39,29,38
603, 8f4e1380-5936-4174-843b-82964f3a6ab0, 12,3,14,36
604, efb19e46-313c-440a-b3a8-9255295a33e3, 9,25,9,6
605, a32a3088-0991-4b57-8b50-5147c9e8250e, 3,10,18,12
606, a9fff1f5-a8ac-4b68-a9d6-152cc147a156, 24,14,10,5
607, da27cb2c-6e37-41f7-880b-c967a7fe0e92, 31,39,26,25
608, 0299f3e0-4249-4ec4-93a2-f7953cb2de86, 12,18,9,32
609, 4a25a505-fcd7-4b9c-90e1-62a43dc27b6d, 14,28,7,10
610, 058b0523-145f-495e-8c70-0eee8d906c3f, 6,10,21,23
611, 2e8125ae-2573-47be-8d12-f8b0725a3a3a, 31,1,6,7
612, 2e5d09d0-3d55-46d6-b348-23b9f53d4f7b, 35,8,18,10
613, a307ca9a-0647-499b-9b85-edfe4bc98cb1, 25,28,26,36
614, 40e3b366-5ba6-49e0-951f-84e9476e4f3e, 8,17,5,38
615, c7f15cb8-4c68-4f55-8abe-f3d50a2fffa7, 4,20,34,4
616, 04acefb1-a80b-4f63-9e3d-50af8b471076, 14,3,16,8
617, 21f9e716-6e66-48a3-a7a6-424e82d6286a, 24,1,35,25
618, ae9b2298-9b18-48e6-a5ec-fe86d0123c23, 12,38,0,4
619, eebd40fb-a812-4d62-a607-a1e1d292fa16, 32,10,27,0
620, 4a338b82-d386-4730-88ed-654ab156f675, 7,29,12,23
621, a50d9a7c-d2b4-4b17-9338-883f6ddff053, 35,6,10,30
622, 52bbb0fd-276a-4d66-a69e-e5c4659a4fec, 14,1,12,27
623, 5d493c61-e508-4cee-b32c-e8ac033af0ec, 29,31,5,28
624, ab3f60eb-3294-43fd-99fa-1635ebdeb749, 0,10,14,33
625, 16c05cf6-2f5d-4956-a78f-4c3b550513b1, 10,18,17,3
626, b9345f12-cb89-48b6-843d-47b29affc53a, 23,38,23,11
627, 77343e62-5548-4977-850b-e9451eb71adb, 32,14,12,3
628, 85dde534-4569-42a5-8fe7-3d70279f384a, 8,18,22,33
629, 93d2c3ed-176c-4c34-b30c-c04e649812d1, 30,39,3,25
630, 71b706a7-bd75-4b9e-8f1e-7b6540ee44f7, 22,4,1,31
631, 2b69d576-11a4-442e-81e0-64a2d99b209b, 33,3,19,13
632, 90a8ec10-9306-461b-af6e-5ba4809179b5, 38,4,25,3
633, e6b8bb7f-cc37-49de-bdc2-3230b73b3587, 27,37,39,3
634, 35412dcd-5fb8-47d2-a779-db260cb46fe0, 33,13,12,36
635, 5b22814b-1e4b-45df-83c6-86a4eaf8f107, 33,30,0,37
636, 66f75bdc-9bfe-4aa4-8e15-e4778f0ac469, 4,13,10,17
637, 67124838-35f1-489a-aa9b-9be5e353add0, 13,35,3,24
638, 81d271e8-fecb-447f-98e3-1fa397534727, 39,35,12,3
639, 6354ac97-bc29-473f-ae22-a1a3f5ed6576, 35,36,4,14
640, 39643c79-cced-4f02-8477-6b939bd062da, 31,3,25,24
641, 07704418-3d7a-4186-9d97-f4e88804ef53, 9,19,4,17
642, 441c5e5e-1653-4ecc-90eb-740ce14a6c97, 2,6,39,15
643, 524f9f20-9be9-46e0-a275-04fc50d5ed96, 15,31,32,6
644, cf5fd171-7eb0-4356-88e0-15bb9c18c637, 5,27,23,35
645, 75beb05e-a754-4ae9-ad05-e69b6ea2d39b, 25,23,9,33
646, e05d0385-55ca-4d55-9438-e5c06b9d619c, 36,19,34,38
647, 2902f2ea-124f-4350-bb02-0b9f6e17a828, 14,2,1,15
648, e0356c16-439a-4317-a852-8a8332f6933c, 26,39,36,34
649, b9a7af74-b02f-4c1e-82ff-51db5c11b50b, 12,38,27,11
650, 9345b553-1a14-4e2f-9617-fbf39e463824, 33,19,5,12
651, f7e1d32d-5e84-443b-9326-ff6b2903448e, 18,17,23,12
652, 2f6f7701-bd81-4801-80e0-c533c0155bcf, 19,1,22,18
653, 05d6b74f-fd63-4886-934c-d1a5dc3b94f0, 25,31,19,5
654, 78ccaff7-34c3-4e46-b94a-11390dcedd7f, 11,3,10,2
655, 797c1c70-8be0-4cbc-aa1b-a7aaebe3cf86, 11,34,36,35
656, 38f11a11-3ac8-466c-9db0-eb7e3b62e46b, 11,27,29,31
657, 43f463aa-9245-4e58-b931-4ac2c3173153, 38,30,28,24
658, 3a30f56a-3ff5-4d99-a17c-77adb51f895b, 5,33,3,33
659, ab6c484e-02af-4a12-9d92-60acbb121434, 9,34,32,12
660, 16916509-19a6-4578-90f5-d34f5aaf7447, 39,3,29,31
661, 19b595fa-5864-4412-8335-952ce5a6f237, 19,39,23,13
662, 9e2d8cc7-0270-4e3a-82fe-e4ccc928c8a4, 6,15,20,32
663, d3920595-4fac-4fe0-ad02-a9689192c662, 5,27,1,5
664, cafbf60c-7fcb-4ab1-a0b0-0b4343dd2d66, 37,1,0,18
665, 51e22894-f7fc-4629-8e89-4798059aae9c, 36,35,39,18
666, 95bad48b-fd71-4434-81fd-b5e3fa84d2f4, 0,5,32,21
667, cfc8a113-de18-473c-b196-bef709424470, 22,2,36,26
668, 1c335a49-0f01-4d9c-b493-9b4711ce0f9c, 27,7,30,36
669, eebb6c4b-6507-47b1-ae58-a8becbee6fef, 22,10,14,1
670, d2a63187-2774-4fb4-a69c-1f396a2fd92a, 19,28,29,35
671, 9131cf73-1ea1-45f5-a733-8c26f7ad9180, 36,21,22,1
672, a459936a-bdbb-4b1b-8410-d69cb224ab2a, 17,0,8,0
673, 8c7ef21b-1493-4643-bc68-51a43767f30b, 39,5,20,19
674, 23d90965-2d75-4b01-aae3-6007bd999046, 34,22,14,22
675, 1088a632-282a-44b9-a194-998f07dc12d6, 2,20,29,14
676, 7b9bf296-b39c-4372-8ddb-08328f7e3a72, 4,38,22,36
677, 68660178-5cb8-4f8d-9d25-847d3d5df36e, 23,4,22,28
678, 386c3457-775b-4be0-822d-435aade9d085, 16,3,14,2
679, 2b316a4b-1fb6-4606-93f9-1bd42a77ef07, 9,11,28,5
680, 9f7431ed-f04a-4c28-8c63-20df2467091a, 35,29,27,13
681, 12be8515-7c87-4765-bec3-67a9043e6d99, 32,7,0,3
682, 11243a06-ee2e-4ba3-b287-c7175a0b0489, 27,3,7,23
683, 848e448b-a2f1-4107-be47-67a68baf0343, 18,29,29,36
684, d072f442-ea9f-48ff-8a42-0dc69db2a287, 30,24,22,14
685, eb3c2f7a-48ef-49d9-94a4-b7d3fd995151, 10,9,0,22
686, 25c59bd3-5639-4ebb-8b82-f36ccdbeb4de, 23,0,8,18
687, 2ebf81ec-23af-47da-a945-b566a2c6259a, 21,31,5,19
688, cce8f8e6-7178-46d8-ac4e-dd6a61515d9b, 28,11,20,18
689, f23a5c24-6fe7-4191-a6c3-ac7bf49fe9b8, 32,2,28,25
690, 160e3bf7-48d8-4374-a3aa-ed618bb21629, 34,37,33,16
691, 21ffb51b-2a20-4cdd-88ef-1ae4b9473242, 16,23,9,20
692, 662b701a-8e20-469c-9958-844425a21493, 3,13,14,29
693, 89bf893c-ff53-4723-b9e6-82f305fd7cc3, 34,16,2,17
694, 846d2bdf-6bc9-400e-9d6e-1f87df13681f, 14,36,16,35
695, 2a210ae7-f28d-4be2-9d14-fec46aeb2ea9, 31,36,18,30
696, 4dbd5945-4897-4c14-b25a-484e7793e2f8, 29,30,2,2
697, 81c89a08-69e0-4a57-a57a-04a244f6593e, 11,29,24,1
698, 7589bd6d-77f3-43d9-bd36-bd77f1f2278f, 32,18,28,11
699, 27f16370-55b0-42ca-9ab3-dc0fc8dad6fc, 31,18,0,15
700, 1c1c293b-92d9-4884-878c-5472ac77e46d, 37,27,29,10
701, fd75ac81-b3a6-4102-a2a4-e6a88f5ada96, 3,4,27,2
702, 473a47e0-40a5-4903-a22f-bc09eade7365, 18,32,3,29
703, cf87c0e8-5e7a-43b9-99ae-f31027663354, 30,12,31,4
704, 8fdd015a-40e7-435a-a890-b2e0abf43226, 18,17,5,3
705, d9ea213f-9d71-48de-abd5-9b3f4a047fee, 7,35,39,31
706, fce6ac29-195c-4e65-936c-a37cf514bbf7, 31,32,26,27
707, 976bb3cd-38fd-401d-9a4c-acc3856b8344, 22,6,16,19
708, 63ff15ab-47cc-4565-8235-41cc34325018, 29,6,29,0
709, 653f5f2a-9209-4ccf-8f57-904735175d59, 25,38,34,4
710, ef4c5530-6e75-4c7a-98a4-94611c47e4aa, 33,26,4,2
711, 0838f909-68d4-4553-8125-4e17152cf0b6, 22,33,21,28
712, b92e72c2-94f7-4e01-a435-96dcfe3682be, 27,13,15,20
713, ae7425be-f723-4e05-aa67-2d0496ca5268, 12,13,22,9
714, adcd48d1-93d6-445b-b3b9-e855ef3171f7, 20,10,4,29
715, 9078179c-d34b-4421-b468-c094c37ddfd5, 8,32,34,16
716, 3278ce94-6c5d-4a9c-9212-02969847eaf1, 37,29,22,36
717, 7fa23833-9def-4827-89cc-a995fdeb8635, 18,12,9,16
718, 574b141a-5ead-407f-ac62-945a193e5be3, 29,29,32,21
